job_id,job_title,company,job_location,date_posted,job_field,job_type,salary,experience,job_position,deadline,job_url
35C77129,Product Development Executive (E-commerce),CÔNG TY CỔ PHẦN DƯỢC PHẨM FPT LONG CHÂU,Hồ Chí Minh,28/05/2026,"CNTT - Phần mềm, Thương mại điện tử",Nhân viên chính thức,Cạnh tranh,1 - 3,Nhân viên,22/05/2026,https://careerviet.vn/vi/tim-viec-lam/product-development-executive-e-commerce.35C77129.html
35C77385,Nhân viên Phân tích nghiệp vụ,Công Ty Cổ Phần Giải Pháp Thanh Toán Việt Nam (VNPAY),Hà Nội,28/05/2026,CNTT - Phần mềm,Nhân viên chính thức,Cạnh tranh,3 - 4,Nhân viên,30/06/2026,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-phan-tich-nghiep-vu.35C77385.html
35C6F463,Chuyên viên Kiểm định mô hình rủi ro thị trường và rủi ro lãi suất trên sổ ngân hàng,NGÂN HÀNG TMCP NGOẠI THƯƠNG VIỆT NAM (VIETCOMBANK),Hà Nội,30/05/2026,"Ngân hàng, Tài chính / Đầu tư, CNTT - Phần mềm",Nhân viên chính thức,Cạnh tranh,Trên 1,Nhân viên,29/06/2026,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-kiem-dinh-mo-hinh-rui-ro-thi-truong-va-rui-ro-lai-suat-tren-so-ngan-hang.35C6F463.html
35C77675,PRODUCT OWNER,Hệ thống Phòng khám 315,Hồ Chí Minh,31/05/2026,CNTT - Phần mềm,Nhân viên chính thức,Cạnh tranh,Trên 3,Nhân viên,30/06/2026,https://careerviet.vn/vi/tim-viec-lam/product-owner.35C77675.html
35C77674,QUẢN LÝ DỰ ÁN PHẦN MỀM (PROJECT MANAGER - PM),Hệ thống Phòng khám 315,Hồ Chí Minh,31/05/2026,CNTT - Phần mềm,Nhân viên chính thức,Cạnh tranh,3 - 5,Quản lý,30/06/2026,https://careerviet.vn/vi/tim-viec-lam/quan-ly-du-an-phan-mem-project-manager-pm.35C77674.html
35C7656C,E-Commerce Business Analytics Team Leader,CÔNG TY CỔ PHẦN DƯỢC PHẨM FPT LONG CHÂU,Hồ Chí Minh,31/05/2026,"Thương mại điện tử, Thống kê, CNTT - Phần mềm",Nhân viên chính thức,Cạnh tranh,5 - 7,Trưởng nhóm / Giám sát,31/05/2026,https://careerviet.vn/vi/tim-viec-lam/e-commerce-business-analytics-team-leader.35C7656C.html
35C779D1,IT Staff (System/ Network Administrator),"DP Systems Electronic Mechanical Technology Vietnam Co., Ltd",Bình Dương,01/06/2026,"CNTT - Phần mềm, CNTT - Phần cứng / Mạng",Nhân viên chính thức,Cạnh tranh,Trên 2,Nhân viên,30/06/2026,https://careerviet.vn/vi/tim-viec-lam/it-staff-system-network-administrator.35C779D1.html
35C76B8D,[I1] CHUYÊN VIÊN PHÁT TRIỂN PHẦN MỀM (DEVELOPER NODEJS),BellSystem24 Việt Nam,Hà Nội,02/06/2026,CNTT - Phần mềm,Nhân viên chính thức,14 Tr - 17 Tr VND,2 - 10,Nhân viên,01/07/2026,https://careerviet.vn/vi/tim-viec-lam/i1-chuyen-vien-phat-trien-phan-mem-developer-nodejs.35C76B8D.html
35C76C2E,Nhân Viên Thầu,Công Ty Cổ phần Hệ thống Công Nghệ Hoàng Hải,Hồ Chí Minh,09/06/2026,"CNTT - Phần mềm, Luật / Pháp lý, CNTT - Phần cứng / Mạng",Nhân viên chính thức,Cạnh tranh,2 - 3,Nhân viên,19/06/2026,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-tha-u.35C76C2E.html
35C78C08,Sales Admin,Công Ty Cổ Phần Netcab,Hồ Chí Minh,03/06/2026,"Bán hàng / Kinh doanh, Hành chính / Thư ký, CNTT - Phần cứng / Mạng",Nhân viên chính thức,10 Tr - 16 Tr VND,Ưu tiên Nữ có kinh nghiệm Sales admin trong lĩnh vực Hạ tầng CNTT,Nhân viên,01/07/2026,https://careerviet.vn/vi/tim-viec-lam/sales-admin.35C78C08.html
35C78F66,TESTER/QC,Hệ thống Phòng khám 315,Hồ Chí Minh,03/06/2026,CNTT - Phần mềm,Nhân viên chính thức,Cạnh tranh,3 - 5,Nhân viên,31/08/2026,https://careerviet.vn/vi/tim-viec-lam/tester-qc.35C78F66.html
35C75EF2,Lập Trình viên SAP ABAP,,Đồng Nai,03/06/2026,CNTT - Phần mềm,Nhân viên chính thức,18 Tr - 25 Tr VND,1 - 5,Nhân viên,31/05/2026,https://careerviet.vn/vi/tim-viec-lam/lap-trinh-vien-sap-abap.35C75EF2.html
35C7440D,Senior Credit Risk Management Strategy,FE CREDIT,Hồ Chí Minh,03/06/2026,"Tài chính / Đầu tư, CNTT - Phần mềm",Nhân viên chính thức,Cạnh tranh,2 - 5,Nhân viên,03/07/2026,https://careerviet.vn/vi/tim-viec-lam/senior-credit-risk-management-strategy.35C7440D.html
35C771F6,AI Automation & Data Specialist,Công Ty TNHH Muse Medical,Hồ Chí Minh,04/06/2026,"Y tế / Chăm sóc sức khỏe / Thẩm mỹ / Làm đẹp, CNTT - Phần mềm, CNTT - Phần cứng / Mạng",Nhân viên chính thức,Cạnh tranh,2 - 3,Nhân viên,22/06/2026,https://careerviet.vn/vi/tim-viec-lam/ai-automation-data-specialist.35C771F6.html
35C76392,AI Software Engineer (Python/Go/C/C++ Backend & AI Agents) - Khối Công nghệ thông tin (2026TD450888),Ngân Hàng TMCP Quân Đội,Hà Nội,04/06/2026,"CNTT - Phần mềm, Ngân hàng",Nhân viên chính thức,Cạnh tranh,Trên 2,Nhân viên,15/06/2026,https://careerviet.vn/vi/tim-viec-lam/ai-software-engineer-python-go-c-c-backend-ai-agents-khoi-cong-nghe-thong-tin-2026td450888.35C76392.html
35C76451,KỸ SƯ IT LẬP TRÌNH WEB,CÔNG TY TRÁCH NHIỆM HỮU HẠN SÀI GÒN PRECISION,Hồ Chí Minh,16/05/2026,CNTT - Phần mềm,Nhân viên chính thức,Cạnh tranh,1 - 5,Nhân viên,30/07/2026,https://careerviet.vn/vi/tim-viec-lam/ky-su-it-lap-trinh-web.35C76451.html
35C7210C,Chuyên Viên DevOps - [BAC A BANK - Khối Ngân hàng Số],Ngân Hàng Thương mại cổ phần Bắc Á- BAC A BANK,Hà Nội,16/05/2026,"CNTT - Phần mềm, Ngân hàng",Nhân viên chính thức,Cạnh tranh,3 - 5,Nhân viên,15/06/2026,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-devops-bac-a-bank-khoi-ngan-hang-so.35C7210C.html
35C72111,Chuyên viên Bảo mật Thông tin - [BAC A BANK - Khối Ngân hàng Số],Ngân Hàng Thương mại cổ phần Bắc Á- BAC A BANK,Hà Nội,16/05/2026,"CNTT - Phần mềm, Ngân hàng",Nhân viên chính thức,Cạnh tranh,3 - 5,Nhân viên,15/06/2026,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-bao-mat-thong-tin-bac-a-bank-khoi-ngan-hang-so.35C72111.html
35C72117,Chuyên viên Kiến trúc Hệ thống - [BAC A BANK - Khối Ngân hàng Số],Ngân Hàng Thương mại cổ phần Bắc Á- BAC A BANK,Hà Nội,16/05/2026,"CNTT - Phần mềm, Ngân hàng",Nhân viên chính thức,Cạnh tranh,3 - 5,Nhân viên,15/06/2026,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-kien-truc-he-thong-bac-a-bank-khoi-ngan-hang-so.35C72117.html
35C7211B,Trưởng bộ phận Phát triển Ứng dụng - [BAC A BANK - Khối Ngân hàng Số],Ngân Hàng Thương mại cổ phần Bắc Á- BAC A BANK,Hà Nội,16/05/2026,"CNTT - Phần mềm, Ngân hàng",Nhân viên chính thức,Cạnh tranh,3 - 5,Nhân viên,15/06/2026,https://careerviet.vn/vi/tim-viec-lam/truong-bo-phan-phat-trien-ung-dung-bac-a-bank-khoi-ngan-hang-so.35C7211B.html
35C7235F,Senior Data Engineer - TNTech - 3K040,Tập đoàn ROX (ROX Group),Hà Nội,17/05/2026,CNTT - Phần mềm,Nhân viên chính thức,30 Tr - 50 Tr VND,4 - 5,Nhân viên,16/06/2026,https://careerviet.vn/vi/tim-viec-lam/senior-data-engineer-tntech-3k040.35C7235F.html
35C72308,Sales Manager,CÔNG TY TNHH SALARY.COM (VIỆT NAM),Hồ Chí Minh,17/05/2026,"CNTT - Phần mềm, Bán hàng / Kinh doanh, Nhân sự",Nhân viên chính thức,Trên 20 Tr VND,Trên 3,Quản lý,16/06/2026,https://careerviet.vn/vi/tim-viec-lam/sales-manager.35C72308.html
35C6D293,Kỹ Sư Hệ Thống/ System Engineer,Công ty Cổ phần Viễn thông - Tin học Bưu điện,Hà Nội,17/05/2026,"CNTT - Phần cứng / Mạng, CNTT - Phần mềm, Hành chính / Thư ký",Nhân viên chính thức,Lên đến 35 Tr VND,1 - 2,Nhân viên,16/06/2026,https://careerviet.vn/vi/tim-viec-lam/ky-su-he-thong-system-engineer.35C6D293.html
35C6D32F,Flutter Developer,Chương trình Học viện Công nghệ BKACAD,Hà Nội,17/05/2026,"CNTT - Phần mềm, CNTT - Phần cứng / Mạng",Nhân viên chính thức,10 Tr - 20 Tr VND,2 - 3,Nhân viên,16/06/2026,https://careerviet.vn/vi/tim-viec-lam/flutter-developer.35C6D32F.html
35C72330,AI Engineer,CÔNG TY CỔ PHẦN CÔNG NGHỆ FOXAI,Hà Nội,17/05/2026,CNTT - Phần mềm,Nhân viên chính thức,Lên đến 30 Tr VND,Trên 2,Nhân viên,16/06/2026,https://careerviet.vn/vi/tim-viec-lam/ai-engineer.35C72330.html
35C7656F,Nhân viên Vận hành Ecom,CÔNG TY CỔ PHẦN DƯỢC PHẨM FPT LONG CHÂU,Hồ Chí Minh,18/05/2026,"Thương mại điện tử, CNTT - Phần mềm",Nhân viên chính thức,Cạnh tranh,1 - 2,Nhân viên,31/05/2026,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-van-hanh-ecom.35C7656F.html
35C75C3A,Nhân Viên IT,,Đồng Nai,18/05/2026,"CNTT - Phần mềm, CNTT - Phần cứng / Mạng",Nhân viên chính thức,18 Tr - 22 Tr VND,2 - 5,Nhân viên,31/05/2026,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-it.35C75C3A.html
35C724F9,Trưởng phòng giải pháp công nghệ cao,Công ty TNHH PNK,Hà Nội,18/05/2026,"Quản lý điều hành, Điện / Điện tử / Điện lạnh / Điện công nghiệp, CNTT - Phần mềm",Nhân viên chính thức,Cạnh tranh,3 - 5,Quản lý,17/06/2026,https://careerviet.vn/vi/tim-viec-lam/truong-phong-giai-phap-cong-nghe-cao.35C724F9.html
35C724F8,Chuyên viên phát triển sản phẩm,Công ty TNHH PNK,Hà Nội,18/05/2026,"Điện / Điện tử / Điện lạnh / Điện công nghiệp, CNTT - Phần mềm, Thu mua / Vật tư",Nhân viên chính thức,20 Tr - 30 Tr VND,1 - 3,Nhân viên,17/06/2026,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phat-trien-san-pham.35C724F8.html
35C724CB,Nhân Viên Kinh Doanh,CÔNG TY TNHH PHÁT TRIỂN CÔNG NGHỆ MIỀN NAM,Hồ Chí Minh,18/05/2026,"Bán hàng / Kinh doanh, CNTT - Phần cứng / Mạng, CNTT - Phần mềm",Nhân viên chính thức,Cạnh tranh,1 - 2,Nhân viên,17/06/2026,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh.35C724CB.html
35C7699E,Kỹ Sư Hạ Tầng IT,CÔNG TY CỔ PHẦN ĐẦU TƯ CÔNG NGHỆ THIÊN ÂN,Hồ Chí Minh,19/05/2026,"CNTT - Phần mềm, CNTT - Phần cứng / Mạng",Nhân viên chính thức,Cạnh tranh,3 - 5,Nhân viên,19/06/2026,https://careerviet.vn/vi/tim-viec-lam/ky-su-ha-tang-it.35C7699E.html
35C75896,PHÓ PHÒNG KINH DOANH (B2B/PHẦN MỀM),Công ty CP TS24,Hồ Chí Minh,11/06/2026,"Bán hàng / Kinh doanh, Tiếp thị trực tuyến, CNTT - Phần mềm",Nhân viên chính thức,15 Tr - 25 Tr VND,5 - 7,Trưởng nhóm / Giám sát,11/07/2026,https://careerviet.vn/vi/tim-viec-lam/pho-phong-kinh-doanh-b2b-phan-mem.35C75896.html
35C75A65,Kỹ sư R&D,CÔNG TY CỔ PHẦN TẬP ĐOÀN DAT,Hồ Chí Minh,11/06/2026,"Điện / Điện tử / Điện lạnh / Điện công nghiệp, CNTT - Phần mềm",Nhân viên chính thức,14 Tr - 16 Tr VND,1 - 2,Nhân viên,11/07/2026,https://careerviet.vn/vi/tim-viec-lam/ky-su-r-d.35C75A65.html
35C75A72,Chuyên viên Vận hành ứng dụng Thẻ,BVBank - Ngân hàng Bản Việt,Hồ Chí Minh,11/06/2026,"Ngân hàng, Tài chính / Đầu tư, CNTT - Phần mềm",Nhân viên chính thức,Cạnh tranh,2 - 3,Nhân viên,11/07/2026,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-van-hanh-ung-dung-the.35C75A72.html
35C75B0B,Chuyên viên cao cấp Quản trị mạng - TNTech - 2V063,Tập đoàn ROX (ROX Group),Hà Nội,11/06/2026,CNTT - Phần cứng / Mạng,Nhân viên chính thức,Cạnh tranh,Trên 5,Nhân viên,11/07/2026,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-quan-tri-mang-tntech-2v063.35C75B0B.html
35C75A2B,Chuyên viên cấp cao/Chuyên gia Rủi ro hoạt động mảng CNTT - Khối Quản trị rủi ro,Ngân Hàng TMCP Quốc Dân (NCB),Hà Nội,11/06/2026,"CNTT - Phần cứng / Mạng, CNTT - Phần mềm, Ngân hàng",Nhân viên chính thức,Cạnh tranh,3 - 5,Nhân viên,11/07/2026,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cap-cao-chuyen-gia-rui-ro-hoat-dong-mang-cntt-khoi-quan-tri-rui-ro.35C75A2B.html
35C75B05,Solution Architecture Expert,LOTTE FINANCE VIETNAM,Hà Nội,11/06/2026,CNTT - Phần mềm,Nhân viên chính thức,Cạnh tranh,5 - 7,Nhân viên,11/07/2026,https://careerviet.vn/vi/tim-viec-lam/solution-architecture-expert.35C75B05.html
35C75AFE,Senior System Engineer (Microsoft Infrastructure) - TNTech - 2V061,Tập đoàn ROX (ROX Group),Hà Nội,11/06/2026,CNTT - Phần cứng / Mạng,Nhân viên chính thức,Cạnh tranh,Trên 2,Nhân viên,11/07/2026,https://careerviet.vn/vi/tim-viec-lam/senior-system-engineer-microsoft-infrastructure-tntech-2v061.35C75AFE.html
35C7595D,Chuyên viên IT (Chuyên viên Công nghệ thông tin),Tập đoàn Hà Đô,Hà Nội,11/06/2026,CNTT - Phần cứng / Mạng,Nhân viên chính thức,Cạnh tranh,3 - 5,Nhân viên,11/07/2026,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-it-chuyen-vien-cong-nghe-thong-tin.35C7595D.html
35C7A721,NHÂN VIÊN IT HELPDESK (MẢNG NETWORK),BOSTON PHARMA - Công Ty CP Dược Phẩm Boston Việt Nam,Bình Dương,12/06/2026,"CNTT - Phần cứng / Mạng, CNTT - Phần mềm",Nhân viên chính thức,Cạnh tranh,1 - 2,Nhân viên,12/07/2026,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-it-helpdesk-mang-network.35C7A721.html
35C7A733,Giám đốc Ban Kiểm soát nội bộ,Công ty Cổ phần Tập đoàn Meey Land,Hà Nội,12/06/2026,"CNTT - Phần mềm, Bất động sản, Luật / Pháp lý","Nhân viên chính thức , Bán thời gian",Cạnh tranh,10 - 20,Giám đốc,15/07/2026,https://careerviet.vn/vi/tim-viec-lam/giam-doc-ban-kiem-soat-noi-bo.35C7A733.html
35C7A739,Nhân Viên Giám Sát Dự Án (Autocad),CÔNG TY TNHH PHÁT TRIỂN CÔNG NGHỆ MIỀN NAM,Hồ Chí Minh,12/06/2026,"Quản lý điều hành, CNTT - Phần cứng / Mạng, Điện / Điện tử / Điện lạnh / Điện công nghiệp",Nhân viên chính thức,Cạnh tranh,2 - 3,Nhân viên,12/07/2026,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-giam-sat-du-an-autocad.35C7A739.html
35C7A782,Chuyên Gia Giải Pháp Sản Phẩm Thiết Bị Nghiệp Vụ (Pre-Sale) [Hà Nội],Công ty Cổ phần Bkscitech,Hà Nội,12/06/2026,"Bán Hàng Kỹ Thuật, Điện / Điện tử / Điện lạnh / Điện công nghiệp, CNTT - Phần cứng / Mạng",Nhân viên chính thức,20 Tr - 40 Tr VND,3 - 5,Nhân viên,11/07/2026,https://careerviet.vn/vi/tim-viec-lam/chuyen-gia-giai-phap-san-pham-thiet-bi-nghiep-vu-pre-sale-ha-noi.35C7A782.html
35C7A626,ERP Intern,CÔNG TY TNHH AMERICA INDOCHINA MANAGEMENT VIETNAM,Hồ Chí Minh,12/06/2026,"CNTT - Phần mềm, Mới tốt nghiệp / Thực tập",Thực tập,"4 Tr - 4,1 Tr VND",,Sinh viên/ Thực tập sinh,04/07/2026,https://careerviet.vn/vi/tim-viec-lam/erp-intern.35C7A626.html
35C7A84A,Chuyên viên Hỗ trợ (thẻ) - CN. Bắc Sài Gòn (2026TD454798),Ngân Hàng TMCP Quân Đội,Hồ Chí Minh,12/06/2026,"Ngân hàng, CNTT - Phần cứng / Mạng, Điện / Điện tử / Điện lạnh / Điện công nghiệp",Nhân viên chính thức,Cạnh tranh,- Kinh nghiệm làm việc,Nhân viên,12/07/2026,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-ho-tro-the-cn-bac-sai-gon-2026td454798.35C7A84A.html
35C7A853,Chuyên Viên Chuyển Đổi Số,CÔNG TY TNHH THỜI TRANG GB GIA BẢO - NHÃN HÀNG THỜI TRANG NAM ATINO,Hà Nội,12/06/2026,CNTT - Phần mềm,Nhân viên chính thức,18 Tr - 25 Tr VND,2 - 4,Nhân viên,12/07/2026,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-chuyen-doi-so.35C7A853.html
35C7A87A,AI Engineer,Công ty Cổ phần CANIFA,Hà Nội,12/06/2026,CNTT - Phần mềm,Nhân viên chính thức,16 Tr - 35 Tr VND,1 - 2,Nhân viên,15/07/2026,https://careerviet.vn/vi/tim-viec-lam/ai-engineer.35C7A87A.html
35C7969B,Agentic AI Product Owner,Công ty Cổ phần Thời Trang YODY,Hồ Chí Minh,11/06/2026,"Dệt may / Da giày / Thời trang, CNTT - Phần mềm",Nhân viên chính thức,Cạnh tranh,2 - 3,Nhân viên,07/07/2026,https://careerviet.vn/vi/tim-viec-lam/agentic-ai-product-owner.35C7969B.html
35C7964C,NHÂN VIÊN TESTER,Công ty Cổ phần đầu tư phát triển máy Việt Nam,Hà Nội,11/06/2026,"CNTT - Phần mềm, CNTT - Phần cứng / Mạng",Nhân viên chính thức,10 Tr - 20 Tr VND,Trên 1,Nhân viên,11/07/2026,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-tester.35C7964C.html
35C79606,Commercial Operations Lead,Công Ty Cổ Phần TEECOM,Hồ Chí Minh,11/06/2026,"Thương mại điện tử, Quản lý điều hành, CNTT - Phần mềm",Nhân viên chính thức,Cạnh tranh,5 - 6,Trưởng nhóm / Giám sát,01/07/2026,https://careerviet.vn/vi/tim-viec-lam/commercial-operations-lead.35C79606.html
35C79658,CHUYÊN VIÊN PHÂN TÍCH NGHIỆP VỤ (BA),Công ty Cổ phần đầu tư phát triển máy Việt Nam,Hà Nội,11/06/2026,"CNTT - Phần mềm, CNTT - Phần cứng / Mạng",Nhân viên chính thức,15 Tr - 22 Tr VND,Trên 3,Nhân viên,11/07/2026,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-nghiep-vu-ba.35C79658.html
35C79560,LẬP TRÌNH VIÊN MOBILE APP (FLUTTER),CÔNG TY CỔ PHẦN GIẢI PHÁP CÔNG NGHỆ NETLINE,Hà Nội,11/06/2026,"CNTT - Phần mềm, CNTT - Phần cứng / Mạng, Điện / Điện tử / Điện lạnh / Điện công nghiệp",Nhân viên chính thức,12 Tr - 18 Tr VND,Trên 2,Nhân viên,05/07/2026,https://careerviet.vn/vi/tim-viec-lam/lap-trinh-vien-mobile-app-flutter.35C79560.html
35C79430,Kỹ sư Phân tích nghiệp vụ - Business Analyst,Tổng Công ty Cổ phần Công trình Viettel,Hà Nội,11/06/2026,"CNTT - Phần mềm, Bưu chính viễn thông, CNTT - Phần cứng / Mạng",Nhân viên chính thức,20 Tr - 30 Tr VND,3 - 5,Nhân viên,04/07/2026,https://careerviet.vn/vi/tim-viec-lam/ky-su-phan-tich-nghiep-vu-business-analyst.35C79430.html
35C79395,Chuyên viên cao cấp Cơ sở Dữ liệu,Công Ty Cổ Phần Tập Đoàn Đầu Tư Địa Ốc No Va,Hồ Chí Minh,11/06/2026,"CNTT - Phần cứng / Mạng, CNTT - Phần mềm",Nhân viên chính thức,Cạnh tranh,Trên 4,Nhân viên,05/07/2026,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-co-so-du-lieu.35C79395.html
35C79393,Trợ lý chuyển đổi số,Công Ty Cổ Phần Tập Đoàn Đầu Tư Địa Ốc No Va,Hồ Chí Minh,11/06/2026,"CNTT - Phần mềm, CNTT - Phần cứng / Mạng, Quản lý điều hành",Nhân viên chính thức,Cạnh tranh,8 - 15,Giám đốc,30/06/2026,https://careerviet.vn/vi/tim-viec-lam/tro-ly-chuyen-doi-so.35C79393.html
35C79485,IT Helpdesk,Công ty TNHH Japfa Comfeed Việt Nam,Long An,11/06/2026,CNTT - Phần cứng / Mạng,Nhân viên chính thức,Cạnh tranh,2 - 3,Nhân viên,30/06/2026,https://careerviet.vn/vi/tim-viec-lam/it-helpdesk.35C79485.html
35C795F6,Trưởng Nhóm Vận Hành Dự Án Kinh Doanh,Công Ty Cổ Phần TEECOM,Hồ Chí Minh,11/06/2026,"Thương mại điện tử, Quản lý điều hành, CNTT - Phần mềm",Nhân viên chính thức,Cạnh tranh,5 - 6,Trưởng nhóm / Giám sát,01/07/2026,https://careerviet.vn/vi/tim-viec-lam/truong-nhom-van-hanh-du-an-kinh-doanh.35C795F6.html
35C79603,Commercial Project Management Lead,Công Ty Cổ Phần TEECOM,Hồ Chí Minh,11/06/2026,"Thương mại điện tử, Quản lý điều hành, CNTT - Phần mềm",Nhân viên chính thức,Cạnh tranh,5 - 6,Trưởng nhóm / Giám sát,01/07/2026,https://careerviet.vn/vi/tim-viec-lam/commercial-project-management-lead.35C79603.html
35C79573,NHÂN VIÊN IT,Công ty Cổ phần Đầu tư Dừa Bến Tre,Bến Tre,11/06/2026,"CNTT - Phần mềm, CNTT - Phần cứng / Mạng",Nhân viên chính thức,Cạnh tranh,2 - 3,Nhân viên,30/06/2026,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-it.35C79573.html
35C796D6,Chuyên viên Cao cấp DevOps,LOTTE FINANCE VIETNAM,Hà Nội,11/06/2026,"CNTT - Phần mềm, CNTT - Phần cứng / Mạng",Nhân viên chính thức,Cạnh tranh,Trên 3,Nhân viên,03/07/2026,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-devops.35C796D6.html
35C796E0,Chuyên gia Kiến trúc Hạ tầng Mạng,LOTTE FINANCE VIETNAM,Hà Nội,11/06/2026,"CNTT - Phần mềm, Ngân hàng, CNTT - Phần cứng / Mạng",Nhân viên chính thức,Cạnh tranh,Trên 5,Nhân viên,04/07/2026,https://careerviet.vn/vi/tim-viec-lam/chuyen-gia-kien-truc-ha-tang-mang.35C796E0.html
35C7954F,Nhân viên Phân tích nghiệp vụ,CÔNG TY CỔ PHẦN GIẢI PHÁP CÔNG NGHỆ NETLINE,Hà Nội,11/06/2026,"Bán Hàng Kỹ Thuật, CNTT - Phần mềm, Điện / Điện tử / Điện lạnh / Điện công nghiệp",Nhân viên chính thức,14 Tr - 20 Tr VND,2 - 6,Nhân viên,05/07/2026,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-phan-tich-nghiep-vu.35C7954F.html
35C79585,Business Analysis Executive,Công Ty Tài Chính Mirae Asset (Việt Nam),Hồ Chí Minh,11/06/2026,"CNTT - Phần mềm, Chứng khoán, Tài chính / Đầu tư",Nhân viên chính thức,Cạnh tranh,3 - 5,Nhân viên,29/07/2026,https://careerviet.vn/vi/tim-viec-lam/business-analysis-executive.35C79585.html
35C77D8F,Thiết Kế Đồ Họa Game Tại Hà Nội,Koei Tecmo Software Vietnam,Hà Nội,10/06/2026,"CNTT - Phần mềm, Bưu chính viễn thông, CNTT - Phần cứng / Mạng",Nhân viên chính thức,Cạnh tranh,Chưa có kinh nghiệm,Nhân viên,10/06/2026,https://careerviet.vn/vi/tim-viec-lam/thiet-ke-do-hoa-game-tai-ha-noi.35C77D8F.html
